ts,x,xc,beta,H,dH,B,W,dW,subjective_alertness,sleepness
1521,0.9146656089594927,-0.6015733451989381,0,0.5532598780969654,0.02454616054412278,0.43133495242266506,5.001582119383561e-235,-8.04112880929833e-235,66.22276946883821,1.64543093078493
1522,0.7784291166746685,-0.8528732477198887,0,0.5778060386410881,0.023197470404335816,0.4740414373883548,-3.039546689914769e-235,4.8867310127247096e-235,64.60041264605138,1.9135716478645883
1523,0.5951903301655634,-1.0716353239239147,0,0.601003509045424,0.0219228841183833,0.5216646380343544,1.8471843228099404e-235,-2.9697497151285217e-235,63.06719630803303,2.212582891264881
1524,0.35725894891434595,-1.2452395573570818,0,0.6229263931638073,0.020718330045944658,0.5753037752735249,-1.1225653923185813e-235,1.804767511766208e-235,61.61822262594977,2.549366326717378
1525,0.07093189086853685,-1.3582927279742953,0,0.643644723209752,0.01957996026320044,0.634189502156976,6.822021194476267e-236,-1.0967879733884674e-235,60.24886288244251,2.9190914643626527
1526,-0.2445898473277427,-1.395963077922778,0,0.6632246834729524,0.018504138270716904,0.6958285101217405,-4.145858539408407e-236,6.6653674267016185e-236,58.9547426852818,3.3061035963381413
1527,-0.5686965790612266,-1.3474547299469435,1,0.6817288217436693,-0.16231638612944507,0.7575360757325309,2.5195088872932117e-236,0.0,27.885529411764708,3.6935461804190055
1528,-0.8852053187698113,-1.20696242345776,1,0.5194124356142242,-0.12366962752719624,0.63741030460624,2.5195088872932117e-236,0.0,27.885529411764708,2.9393138797408187
1529,-1.1548011580632387,-0.9733373725780101,1,0.395742808087028,-0.09422447811595905,0.5496778024568577,2.5195088872932117e-236,0.0,27.885529411764708,2.38846882526191
1530,-1.2121753907100477,-0.6578365248446306,1,0.301518329971069,-0.07179007856454023,0.46310130955271833,2.5195088872932117e-236,0.0,27.885529411764708,1.8448819927654283
1531,-1.1107750372035072,-0.3220327971947164,1,0.22972825140652875,-0.05469720271584018,0.37779456386575627,2.5195088872932117e-236,0.0,27.885529411764708,1.3092675075505682
1532,-1.0540736883775492,-0.012957073207229386,1,0.17503104869068858,-0.04167405921206871,0.3155390713514159,2.5195088872932117e-236,0.0,27.885529411764708,0.9183846611080702
1533,-0.9651916580665876,0.2814715086673329,1,0.13335698947861988,-0.03175166416157616,0.262017037498896,2.5195088872932117e-236,0.0,27.885529411764708,0.5823364813455272
1534,-0.8463007688656736,0.5514770806105658,1,0.10160532531704372,-0.02419174412310565,0.21441721780683803,2.5195088872932117e-236,0.0,27.885529411764708,0.28347203967244194
1535,-0.6859179173348728,0.7883194390185763,0,0.07741358119393807,0.05069156147286055,0.16884643957467663,2.5195088872932117e-236,-4.050657375069472e-236,97.67341059826418,-0.0026526826704729167
1536,-0.4731920468260593,0.9805246564393297,0,0.12810514266679862,0.0479063108424836,0.19118164250871234,-1.5311484877762602e-236,2.461653517325177e-236,94.32299657056382,0.13758309968584959
1537,-0.20730302277515938,1.114144902092488,0,0.1760114535092822,0.04527409596102845,0.20364494644521097,9.30505029548917e-237,-1.4959887934870048e-236,91.15667122570414,0.2158363030904229
1538,0.09734079752125308,1.17544454509857,0,0.22128554947031065,0.042786508270862056,0.2083100211607276,-5.654837639380879e-237,9.091378841448359e-237,88.1643198008917,0.2451268541730931
1539,0.41954824092710413,1.1547523027115163,0,0.2640720577411727,0.04043560122301249,0.20814627722558973,3.43654120206748e-237,-5.524985855413955e-237,85.33638328953049,0.2440987570065718
1540,0.7415058825525241,1.0479378857220785,0,0.3045076589641852,0.03821386489207774,0.2056649248199337,-2.0884446533464747e-237,3.357628060042564e-237,82.66382790516715,0.228519118131715
1541,1.0432369126172376,0.8553348936479409,0,0.3427215238562629,0.03611420198591962,0.20365804340438515,1.2691834066960893e-237,-2.040487792115899e-237,80.13811622324135,0.21591853481769663
1542,1.2289622714362638,0.582342063105425,0,0.37883572584218256,0.034129905173506454,0.2150150550597286,-7.713043854198098e-238,1.2400392048549996e-237,77.75117990845433,0.28722567357173867
1543,1.138456974951646,0.25924241833924083,0,0.412965631015689,0.03225463565847862,0.2612093162546346,4.6873481943518976e-238,-7.535929572913019e-238,75.49539394063363,0.5772650512381157
1544,1.093305290146881,-0.0424035923849953,0,0.44522026667416764,0.03048240292999079,0.29948267149758845,-2.8485813785611214e-238,4.579712827268684e-238,73.36355225675914,0.8175715275996129
1545,1.013954560220479,-0.3346820952261875,0,0.4757026696041584,0.028807545626145143,0.34054252672676855,1.7311314487075626e-238,-2.783169531684184e-238,71.34884473133927,1.0753735694483992
1546,0.9113572767768936,-0.6090053907524249,0,0.5045102152303036,0.02722471344888442,0.3830262902359437,-1.0520380829766215e-238,1.6913795546247934e-238,69.44483542160182,1.3421158878748598
1547,0.7739676513024898,-0.8595274072939542,0,0.531734928679188,0.025728850072572088,0.4285650407605661,6.393414716481719e-239,-1.0278801794986686e-238,67.64544200800378,1.6280395182179808
1548,0.5892477875320703,-1.0772075907927448,0,0.5574637787517601,0.02431517699166153,0.47891704867373514,-3.885387078504967e-239,6.246603020104449e-239,65.94491636438366,1.9441840924924683
1549,0.34978887363215927,-1.2493242848409467,0,0.5817789557434216,0.022979178255855954,0.5351520988882548,2.3612159415994817e-239,-3.7961671086808388e-239,64.33782619568774,2.2972664569541243
1550,0.062343045597395674,-1.3604448476616036,1,0.6047581339992776,-0.1439900319045899,0.5964478060211448,-1.434951167081357e-239,-0.0,27.885529411764708,2.68212310993604
1551,-0.25368396818877614,-1.3958126717633415,1,0.46076810209468766,-0.10970669097492562,0.4945841750542515,-1.434951167081357e-239,-0.0,27.885529411764708,2.04255309911112
1552,-0.5777834048375167,-1.3447713447781153,1,0.351061411119762,-0.08358605026661,0.428079938984603,-1.434951167081357e-239,-0.0,27.885529411764708,1.6249937152639828
1553,-0.8938000388304105,-1.2016496341487175,1,0.26747536085315204,-0.06368460972694096,0.38661890602924576,-1.434951167081357e-239,-0.0,27.885529411764708,1.3646728034295266
1554,-1.1604973194807096,-0.9654525569506082,1,0.2037907511262111,-0.048521607411002636,0.3584850438129897,-1.434951167081357e-239,-0.0,27.885529411764708,1.1880290455799187
1555,-1.2089854233045756,-0.6481826525477475,1,0.15526914371520845,-0.036968843741716294,0.31642690064170836,-1.434951167081357e-239,-0.0,27.885529411764708,0.9239590646848246
1556,-1.1104091927892714,-0.31321921772910494,1,0.11830029997349215,-0.0281667380889267,0.266317845372302,-1.434951167081357e-239,-0.0,27.885529411764708,0.6093399143867488
1557,-1.051871224146899,-0.004191081084328641,0,0.09013356188456545,0.04999266143491399,0.2303479960633471,-1.434951167081357e-239,2.30699544546842e-239,96.83269469802954,0.3834964342993761
1558,-0.9622341483928275,0.2896426259518605,0,0.14012622331947944,0.04724581190552311,0.26839203530024336,8.720442783870628e-240,-1.402000447567625e-239,93.52847385166075,0.6223631068851345
1559,-0.84231875577049,0.5588264668205479,0,0.18737203522500254,0.04464988817445041,0.29965312536920885,-5.299561691805623e-240,8.520195645989748e-240,90.4058036012463,0.8186417543673277
1560,-0.6805535106526985,0.7945570224938737,0,0.23202192339945293,0.04219659761541467,0.32273970636945765,3.220633954184125e-240,-5.17786809354361e-240,87.45470863931615,0.9635952055656112
1561,-0.4662314282204502,0.9852757867992505,0,0.2742185210148676,0.03987810324094135,0.3363671703966536,-1.9572341393594848e-240,3.1466786806422587e-240,84.66576175221735,1.0491578075724317
1562,-0.19895729373271187,1.116991004172251,0,0.314096624255809,0.037686998667263244,0.3406176315103795,1.1894445412827739e-240,-1.912290259297064e-240,82.03005370506901,1.075845128991399
1563,0.10649223504573002,1.1760338537103232,0,0.3517836229230722,0.035616284454776256,0.3375882079914764,-7.228457180142901e-241,1.1621313794441964e-240,79.53916478139035,1.0568243223071383
1564,0.42891403887685553,1.152888909963369,0,0.38739990737784846,0.03365934574846986,0.33022566599556363,4.3928566142990625e-241,-7.062470440995278e-241,77.18513788648525,1.010597214365588
1565,0.7506512327608217,1.0435765689880094,0,0.4210592531263183,0.03180993114690559,0.3209974437993008,-2.6696138266962152e-241,4.291983644206134e-241,74.96045312866286,0.9526560815595444
1566,1.051097252075675,0.8485380199900674,0,0.4528691842732239,0.03006213273224044,0.31275792057153645,1.6223698175099187e-241,-2.6083116037136958e-241,72.85800379709444,0.9009226816212863
1567,1.2302724263897316,0.5734478186876107,0,0.4829313170054644,0.02841036719750196,0.31893600256771315,-9.859417862037771e-242,1.5851154119031786e-241,70.87107365956825,0.939712934154658
1568,1.1351296463790557,0.24995348876353612,0,0.5113416842029663,0.026849358010826028,0.3600289023406382,5.991736256994015e-242,-9.633016490344076e-242,68.99331550762041,1.1977224524010563
1569,1.0911784392165749,-0.05089287994146391,0,0.5381910422137923,0.025374118559681743,0.3927369562662229,-3.641280233350061e-242,5.854148285128715e-242,67.21873088050488,1.4030861352453012
1570,1.0114059706269605,-0.34269049886654485,1,0.5635651607734741,-0.13418218113654143,0.42874474488890024,2.2128680517786544e-242,0.0,27.885529411764708,1.6291678244663736
1571,0.9080041749181863,-0.6164301023650733,1,0.4293829796369326,-0.10223404277069824,0.3083460231203384,2.2128680517786544e-242,0.0,27.885529411764708,0.8732217517227803
1572,0.7694518546094573,-0.8661627237528365,1,0.32714893686623436,-0.07789260401577008,0.2245810046467937,2.2128680517786544e-242,0.0,27.885529411764708,0.34728729147085247
1573,0.5832432077680002,-1.0827466386681428,1,0.24925633285046428,-0.05934674591677721,0.17151001325498985,2.2128680517786544e-242,0.0,27.885529411764708,0.014071066830509515
1574,0.3422611629177642,-1.2533586970741033,0,0.18990958693368706,0.04451046225639082,0.14428617391674908,2.2128680517786544e-242,-3.5576656781007304e-242,90.238086360077,-0.15685894081778828
1575,0.05371322045270477,-1.3625296683965533,0,0.2344200491900779,0.04206483246208364,0.22726007690373234,-1.344797626322076e-242,2.1620540616110546e-242,87.29620663117814,0.3641083517070407
1576,-0.2628005509184031,-1.395581350633701,0,0.2764848816521615,0.03975357793119992,0.3115161950895846,8.172564352889787e-243,-1.3139170985353355e-242,84.51596864562538,0.893126274087064
1577,-0.5868779609168175,-1.3419977879031615,0,0.31623845958336144,0.03756931540750762,0.3944692917735732,-4.966606632463569e-243,7.984898122931782e-243,81.88849098894913,1.4139629303160415
1578,-0.9023748472281092,-1.1962414940438497,0,0.3538077749908691,0.03550506730819401,0.474094342126376,3.0182914904682133e-243,-4.85255866634761e-243,79.40538023648585,1.9139038202360987
1579,-1.1660255705961764,-0.9574758953566335,0,0.3893128422990631,0.033554239434117415,0.5447440508595334,-1.8342671758793966e-243,2.9489825978768433e-243,77.05870414075133,2.3574913357246112
1580,-1.2055921923232729,-0.6384854817120567,1,0.4228670817331805,-0.10068263850790012,0.5835725209698728,1.1147154219974468e-243,0.0,27.885529411764708,2.6012832054337913
1581,-1.110063749275263,-0.30442166044805313,1,0.3221844432252804,-0.07671058172030486,0.470155941003673,1.1147154219974468e-243,0.0,27.885529411764708,1.88917582630175
1582,-1.0496735827542136,0.004563925908006694,1,0.24547386150497552,-0.05844615750118465,0.3853953500861122,1.1147154219974468e-243,0.0,27.885529411764708,1.35699047677018
1583,-0.9592606129826156,0.2978036611294433,1,0.18702770400379087,-0.0445304057151883,0.3148971437143735,1.1147154219974468e-243,0.0,27.885529411764708,0.9143541974197551
1584,-0.8383053646093536,0.566161038840223,1,0.14249729828860258,-0.03392792816395299,0.2542434033910294,1.1147154219974468e-243,0.0,27.885529411764708,0.5335282540781026
1585,-0.6751445785111889,0.8007711261666081,1,0.1085693701246496,-0.025849850029678472,0.19856614244019108,1.1147154219974468e-243,0.0,27.885529411764708,0.18394807466546226
1586,-0.4592220268647126,0.9899915671022053,0,0.08271952009497112,0.050400026368408186,0.1439338162760373,1.1147154219974468e-243,-1.7921469807032906e-243,97.3227192483112,-0.15907128469307752
1587,-0.19057237082590223,1.119789104345839,0,0.1331195464633793,0.047630794150363774,0.15852284349447207,-6.774315587058438e-244,1.0891182615849579e-243,93.99157397610276,-0.0674713269117575
1588,0.11566775319398548,1.1765652614802402,0,0.1807503406137431,0.04501371754869544,0.16533182911298483,4.116867028791141e-244,-6.618757281014695e-244,90.84345866390578,-0.02471982704470177
1589,0.4382919902564692,1.1509616610364024,0,0.22576405816243852,0.04254043636470118,0.16733973586125117,-2.5018902522235545e-244,4.022331595214718e-244,87.86831672051082,-0.012112805985914576
1590,0.759798563778991,1.03914839433041,0,0.2683044945271397,0.040203049751256055,0.16702334597540022,1.5204413429911632e-244,-2.4444394581851498e-244,85.05664411466505,-0.01409931953150334
1591,1.0588897725405575,0.8416738234762017,0,0.3085075442783958,0.03799409097371452,0.16735753759873945,-9.239981151939866e-245,1.485527516389046e-244,82.39945901463497,-0.012001034421029289
1592,1.2312833861447077,0.564503998843847,0,0.3465016352521103,0.03590650355757636,0.18237155987902076,5.615294011950594e-245,-9.027803877734074e-245,79.88827309592523,0.082267334978114
1593,1.1320173002232226,0.24069242974582233,0,0.38240813880968666,0.03393361874672051,0.2315102326899311,-3.4125098657834797e-245,5.486350266532926e-245,77.51506442549623,0.39079375606956734
1594,1.0889799483457303,-0.05941053085612796,0,0.4163417575564072,0.032069134200197406,0.2711807304419213,2.073840400749446e-245,-3.3341485542595595e-245,75.27225183586005,0.6398724550697681
1595,1.0088133896708917,-0.35070917922411693,0,0.4484108917566046,0.030307093859527224,0.31393606691347475,-1.2603081535101135e-245,2.0262188963185107e-245,73.1526707071929,0.9083198955387022
1596,0.9046033256521305,-0.6238540456332606,0,0.4787179856161318,0.028641868922190557,0.3581343623067028,7.659107428083971e-246,-1.2313677537112494e-245,71.14955008010084,1.1858272256306095
1597,0.7648772724214332,-0.8727850582592418,1,0.5073598545383223,-0.12079996536626722,0.4054017141245453,-4.654570109028523e-246,-0.0,27.885529411764708,1.4826042050770631
1598,0.5771708206052286,-1.0882572280874057,1,0.3865598891720551,-0.0920380688504893,0.3096230187853781,-4.654570109028523e-246,-0.0,27.885529411764708,0.8812396097508166
1599,0.3346690191038303,-1.2573460787657669,1,0.29452182032156576,-0.07012424293370613,0.2499104400750252,-4.654570109028523e-246,-0.0,27.885529411764708,0.5063229270284371
1600,0.045034808092527745,-1.3645486778326967,1,0.22439757738785965,-0.053427994616157055,0.2183944374691257,-4.654570109028523e-246,-0.0,27.885529411764708,0.3084437631258221
1601,-0.2719477066123763,-1.395268526211492,1,0.1709695827717026,-0.04070704351707204,0.20722021206313235,-4.654570109028523e-246,-0.0,27.885529411764708,0.23828428229802778
1602,-0.5959884481495918,-1.3391311886856043,1,0.13026253925463055,-0.031014890298721558,0.20970779939297113,-4.654570109028523e-246,-0.0,27.885529411764708,0.25390306831980247
1603,-0.9109360663907223,-1.190732757823409,0,0.09924764895590898,0.049491887420005,0.22067542660579226,-4.654570109028523e-246,7.483231686541034e-246,96.23030715489062,0.32276538344292494
1604,-1.171383476333228,-0.9494002651724122,0,0.14873953637591397,0.04677255294637835,0.3048849537711333,2.828661577512511e-246,-4.5476874236535543e-246,92.95918452517782,0.8514907753171155
1605,-1.2020091450180543,-0.6287385735784841,0,0.19551208932229233,0.044202632454819105,0.35573990835319896,-1.7190258461410434e-246,2.763707148136726e-246,89.86779390808661,1.1707931950700852
1606,-1.1097132325638193,-0.29562965121971313,0,0.23971472177711145,0.041773916385873,0.3876394956778686,1.0446813019956825e-246,-1.679551932468943e-246,86.9462599183081,1.3710807679446504
1607,-1.0474762008989922,0.013311148796317673,0,0.2814886381629845,0.03947864625478108,0.42111721574282013,-6.348706304732605e-247,1.0206923319505796e-246,84.18524977412181,1.5812769447459034
1608,-0.9562688696417063,0.30595652716303956,0,0.32096728441776556,0.03730948986715574,0.448437924741005,3.8582170147731905e-247,-6.202921245616062e-247,81.57594348401167,1.7528151668164742
1609,-0.8342586444396364,0.5734821035790536,1,0.35827677428492133,-0.08530399387736222,0.46948345158872484,-2.3447042308428715e-247,-0.0,27.885529411764708,1.884953474729207
1610,-0.6696891135470544,0.8069625231339588,1,0.2729727804075591,-0.06499351914465692,0.36224233924338145,-2.3447042308428715e-247,-0.0,27.885529411764708,1.2116199332822146
1611,-0.4521619274864561,0.9946722283062304,1,0.2079792612629022,-0.04951887172926243,0.2682524461968468,-2.3447042308428715e-247,-0.0,27.885529411764708,0.6214866703834807
1612,-0.18214646267521878,1.1225389198719105,1,0.15846038953363978,-0.03772866417467614,0.18274051300824645,-2.3447042308428715e-247,-0.0,27.885529411764708,0.0845838767566951
1613,0.12486918124591773,1.177038003387796,0,0.12073172535896365,0.048311443661595406,0.10408666349888282,-2.3447042308428715e-247,3.769620949908153e-247,94.81033608156872,-0.40925914557258825
1614,0.4476839679184708,1.1489692961099334,0,0.16904316902055905,0.04565696873513412,0.10936689609702688,1.4249167190652818e-247,-2.290862892387913e-247,91.61723384049999,-0.37610620975145403
1615,0.7689492128643927,1.0346515963519434,0,0.21470013775569316,0.04314834407935752,0.11219920768086962,-8.659461733226312e-248,1.3921964201328476e-247,88.59957677751194,-0.3583230075119168
1616,1.0666111413464772,0.8347401775690524,0,0.25784848183505066,0.04077755594312909,0.11566921669356525,5.2625024681021645e-248,-8.460614900485795e-248,85.74772504765514,-0.33653590174368064
1617,1.2319902741231752,0.5555093311972027,0,0.29862603777817975,0.038537030891308804,0.1344017342375605,-3.1981124323836307e-248,5.14165985913767e-248,83.05256846779042,-0.2189202588035135
1618,1.1291322285887098,0.23145920563300643,0,0.33716306866948853,0.036419611611566566,0.18664974259861353,1.943547426754039e-248,-3.124674319540256e-248,80.50549741429192,0.10912871172572114
1619,1.0867227752042121,-0.06795979278564468,0,0.3735826802810551,0.03441853405049148,0.22872253434633363,-1.1811268927862169e-248,1.898917834061442e-248,78.09837531977685,0.37329066646960296
1620,1.0061765117617183,-0.35874479290381195,0,0.4080012143315466,0.03252740580595898,0.2738778853137096,7.177909412752249e-249,-1.1540047287383037e-248,75.82351268100436,0.6568070504123078
1621,0.9011520209855263,-0.6312838662314832,0,0.4405286201375056,0.030740185706730462,0.32040505574013495,-4.362137874630788e-249,7.013083399727955e-249,73.67364249491169,0.9489366614503554
1622,0.7602395874831229,-0.8794004242531767,1,0.4712688058442361,-0.11220685853434192,0.3699288688327358,2.6509455250971667e-249,0.0,27.885529411764708,1.2598812584088166
1623,0.571024912137239,-1.0937443099186015,1,0.35906194730989416,-0.08549093983568908,0.2829443265220002,2.6509455250971667e-249,0.0,27.885529411764708,0.7137324107856733
1624,0.32700565048472807,-1.2612899215069164,1,0.2735710074742051,-0.06513595416052502,0.22998115426459084,2.6509455250971667e-249,0.0,27.885529411764708,0.38119314890718536
1625,0.03630016258266444,-1.3665035726524872,1,0.20843505331368006,-0.0496273936461143,0.20359624164141088,2.6509455250971667e-249,0.0,27.885529411764708,0.21553050079771108
1626,-0.2811336390030395,-1.3948738080480922,1,0.15880765966756577,-0.03781134753989661,0.19628277374667094,2.6509455250971667e-249,0.0,27.885529411764708,0.16961151385204865
1627,-0.605123224377971,-1.3361688472136921,1,0.12099631212766916,-0.028808645744683132,0.20165923793725268,2.6509455250971667e-249,0.0,27.885529411764708,0.20336865786832448
1628,-0.9194900856436317,-1.185118305085343,1,0.09218766638298603,-0.021949444376901436,0.21475569479928214,2.6509455250971667e-249,0.0,27.885529411764708,0.28559723128073866
1629,-1.1765680760283659,-0.9412186502678468,1,0.0702382220060846,-0.016723386191924903,0.22707474654066576,2.6509455250971667e-249,0.0,27.885529411764708,0.36294472008319634
1630,-1.198250566195977,-0.6189357527464938,0,0.053514835814159695,0.052004679350870345,0.21324163628808343,2.6509455250971667e-249,-4.2619702975838693e-249,99.25297708701237,0.2760909294809175
1631,-1.1093329591943955,-0.28683274371547246,0,0.10551951516503004,0.04914727938653682,0.253393598625643,-1.6110247724867026e-249,2.5900719814898755e-249,95.81577369179836,0.528192594649529
1632,-1.045274383771906,0.022053991106272763,0,0.15466679455156684,0.04644687942024358,0.2940018699083619,9.790472090031729e-250,-1.574030882641757e-249,92.56742762599174,0.7831592815557804
1633,-0.9532564650087502,0.3141033034258312,0,0.20111367397181043,0.043894853078471956,0.3281827607574768,-5.94983673638584e-250,9.565653917019037e-250,89.4975621132514,0.9977704486903871
1634,-0.8301763553921577,0.5807910584745342,0,0.2450085270502824,0.0414830479642702,0.355671035224057,3.615817180633196e-250,-5.813210901339544e-250,86.5963705297825,1.1703607621444891
1635,-0.6641847975758935,0.813131996938543,0,0.2864915750145526,0.039203759614585026,0.3750274085314192,-2.1973937207063477e-250,3.532787332325318e-250,83.85458507727344,1.2918934011071075
1636,-0.4450488902592524,0.9993179267165021,0,0.3256953346291376,0.03704970688850893,0.38502035170069593,1.3353936116189703e-250,-2.1469350669115277e-250,81.26344717710006,1.3546359787109268
1637,-0.17367745725700112,1.1252400054414944,0,0.3627450415176465,0.03501400870782162,0.38589624657000476,-8.115414552925574e-251,1.3047290278015393e-250,78.81467949122191,1.3601354497756037
1638,0.13409863489593166,1.177451065653546,0,0.39775905022546815,0.033090162075523726,0.37988370219384043,4.931875725089819e-251,-7.929060651269806e-251,76.500459480392,1.3223845563973917
1639,0.4570920756264245,1.1469102298963092,0,0.4308492123009919,0.0312720213021433,0.3699188386199895,-2.9971849261799867e-251,4.818625283247567e-251,74.31339441521209,1.259818281827147
1640,0.7781046282685129,1.030084022162504,0,0.4621212336031352,0.029553778373454114,0.3583998866549424,1.8214403570675805e-251,-2.9283607026809977e-251,72.24649776020689,1.1874943703089007
1641,1.0742577765722054,0.8277345375259133,0,0.4916750119765893,0.027929944396890696,0.34847645035951436,-1.1069203456134172e-251,1.7796147035585484e-251,70.29316685547671,1.125188204716295
1642,1.2323886799262975,0.5464621873284463,0,0.51960495637348,0.026395332067391208,0.35532754533930455,6.726943579451312e-252,-1.0815021831915292e-251,68.44716182463281,1.168204096146781
1643,1.126483821210468,0.22225330222736178,0,0.5460002884408712,0.02494503909665543,0.39583999507351586,-4.0880782524639803e-252,6.572473074700933e-252,66.70258564163747,1.4225691493960095
1644,1.084419386753959,-0.07654363727140984,0,0.5709453275375267,0.02357443255288315,0.4263922232832239,2.4843948222369525e-252,-3.994203894271628e-252,65.05386529287264,1.6143970740569633
1645,1.0034955632209817,-0.36680359063619333,0,0.5945197600904099,0.02227913406096649,0.460753801513053,-1.5098090720346755e-252,2.4273457749753625e-252,63.495733974259736,1.8301427209753984
1646,0.8976479443507437,-0.6387259395388163,0,0.6167988941513763,0.021055005815858445,0.4971424231694222,9.17536702940687e-253,-1.4751393937953168e-252,62.02321426655962,2.0586155421948966
1647,0.755534816877042,-0.8860146647848056,1,0.6378538999672347,-0.15186997618267492,0.5371411088775251,-5.576026908546298e-253,-0.0,27.885529411764708,2.309754831149051
1648,0.5648001032651258,-1.0992127501976354,1,0.4859839237845598,-0.1157104580439428,0.4106960700193185,-5.576026908546298e-253,-0.0,27.885529411764708,1.515845816678672
1649,0.3192646280234277,-1.2651937181285433,1,0.370273465740617,-0.08816034898586118,0.32771549082509405,-5.576026908546298e-253,-0.0,27.885529411764708,0.9948366063280496
1650,0.027502011187697017,-1.3683961451265882,1,0.2821131167547558,-0.06716978970351328,0.2784470986634358,-5.576026908546298e-253,-0.0,27.885529411764708,0.6854957178376377
1651,-0.2903662076482897,-1.3943970005062716,1,0.21494332705124253,-0.051176982631248216,0.25364914253075954,-5.576026908546298e-253,-0.0,27.885529411764708,0.529797075234113
1652,-0.6142903646096192,-1.3331083529171812,1,0.16376634441999433,-0.038991986766665314,0.24565125002245658,-5.576026908546298e-253,-0.0,27.885529411764708,0.4795807993213259
1653,-0.9280429234468989,-1.179393386210305,1,0.124774357653329,-0.029708180393649763,0.24848247934880063,-5.576026908546298e-253,-0.0,27.885529411764708,0.4973572064031253
1654,-1.18157555661773,-0.9329245176910693,1,0.09506617725967924,-0.022634804109447435,0.25257019895682264,-5.576026908546298e-253,-0.0,27.885529411764708,0.5230227245977552
1655,-1.194331843786765,-0.6090715842383191,1,0.0724313731502318,-0.01724556503576948,0.23163580792700755,-5.576026908546298e-253,-0.0,27.885529411764708,0.391582203869572
1656,-1.1088993594986176,-0.2780209241703085,1,0.05518580811446233,-0.01313947812249103,0.20300209273562805,-5.576026908546298e-253,-0.0,27.885529411764708,0.21180002488107474
1657,-1.0430634184396903,0.0307957445553676,0,0.042046329991971304,0.05263481703340817,0.181086683669982,-5.576026908546298e-253,8.96467348640884e-253,100.01097786006005,0.0741999974689036
1658,-0.9502207959549397,0.32224595259612704,0,0.09468114702537947,0.04974279411948465,0.22134557912617292,3.3886465778625417e-253,-5.447984851869038e-253,96.53212607072257,0.3269730623823648
1659,-0.8260561149004265,0.5880891423108611,0,0.14442394114486412,0.04700967356346901,0.25453722126109096,-2.059338274006496e-253,3.310833237952566e-253,93.24441998409591,0.5353730449671779
1660,-0.65862919153772,0.8192801333201507,0,0.19143361470833314,0.044426724466575106,0.27922888594031126,1.25149496394607e-253,-2.0120497812637784e-253,90.13735708904217,0.6904043166416263
1661,-0.43788059435909843,1.0039285884369473,0,0.23586033917490826,0.04198569564973032,0.29422982240297607,-7.605548173177083e-254,1.2227569410252545e-253,87.2010119354749,0.7845905242678661
1662,-0.1651632117764436,1.1278916643063368,0,0.2778460348246386,0.039678789295349536,0.2998622909544385,4.622021237075462e-254,-7.430902310410711e-254,84.42600442770801,0.8199550399270485
1663,0.14335820091399942,1.177803175228285,0,0.3175248241199881,0.03749863603736329,0.298415175938152,-2.808881073335249e-254,4.515885969992362e-254,81.8034698599283,0.810869055480528
1664,0.4665183280362032,1.1447826255987754,0,0.3550234601573514,0.03543827141992575,0.29283656703012556,1.7070048966571126e-254,-2.7443808627927854e-254,79.32503059807058,0.7758427077465262
1665,0.7872660546514745,1.0254432906490796,0,0.39046173157727715,0.03349111364960016,0.28551916649223563,-1.0373759661356728e-254,1.667807019510728e-254,76.98276931763361,0.7298990289594469
1666,1.081825568927381,0.8206541834062737,0,0.4239528452268773,0.0316509425699518,0.2797454968888574,6.304310533750551e-255,-1.013554748191407e-254,74.76920371194592,0.693647955875941
1667,1.2324747428183975,0.5373608998264368,0,0.45560378779682914,0.029911879791383017,0.2913149045791368,-3.8312369481635185e-255,6.159544932738775e-255,72.67726259008722,0.7662886631772032
1668,1.1240783950900277,0.21307402416355437,0,0.4855156675882122,0.028268369912735597,0.3356760175227115,2.328307984575257e-255,-3.7432604253621493e-255,70.70026328811088,1.0448182739540737
1669,1.0820814945873223,-0.08516441538440145,0,0.5137840375009478,0.026715162774673198,0.36954257427245774,-1.4149524407868925e-255,2.2748431523905026e-255,68.83189032140794,1.2574558351860872
1670,1.000771321941265,-0.3748910009277922,0,0.540499200275621,0.02524729668815269,0.4070963830608504,8.598907116036101e-256,-1.382460951131206e-255,67.06617521001836,1.4932445034804214
1671,0.8940893120471127,-0.6461859550973781,0,0.5657464969637738,0.023860082584408037,0.44656439166789363,-5.225702395275958e-256,8.401450796263598e-256,65.39747741244139,1.7410518362098897
1672,0.7507595464912609,-0.8926330689955473,0,0.5896065795481819,0.022549089035814186,0.4895303320008968,3.17574840098764e-256,-5.105704824738971e-256,63.82046630703899,2.010821592726942
1673,0.5584916829392357,-1.1046670029832293,0,0.6121556685839961,0.02131012809978044,0.537708727248196,-1.929956423751331e-256,3.1028238323976386e-256,62.33010416347189,2.3133187300993288
1674,0.3114403113777783,-1.2690607188543492,0,0.6334657966837764,0.020139241940451844,0.5919508031771186,1.1728674086463076e-256,-1.8856389206532276e-256,60.9216300497711,2.6538878297842037
1675,0.01863394426355186,-1.3702281496392228,0,0.6536050386242283,0.019032690185481965,0.6511211338538968,-7.1277151200692e-257,1.145934906763537e-256,59.590544623636305,3.0253999060006964
1676,-0.29965240861228004,-1.3938381010079552,1,0.6726377288097102,-0.16015184019278814,0.7125813948777271,4.3316339475661704e-257,0.0,27.885529411764708,3.4112897416093357
