day_ts,B,H,W,beta,dH,dW,sleepness,subjective_alertness,ts,x,xc,day
0,0.12938521137196576,0.10007575856459347,5e-324,0.0,0.049446386892055307,-1e-323,-0.2504174433530677,96.17557398098957,2361.0,-0.21987586502154746,1.1097416098953001,108
1,0.13838915823551706,0.14952214545664874,-5e-324,0.0,0.04672955244743688,1e-323,-0.1938844655048686,92.90745866852407,2362.0,0.08351828372942037,1.1744424418573534,108
2,0.14221481223800148,0.19625169790408564,5e-324,0.0,0.044161994620654635,-1e-323,-0.169864375620417,89.81891013146877,2363.0,0.40537798699237937,1.157455768581926,108
3,0.1434177961225118,0.2404136925247403,-5e-324,0.0,0.041735511399739536,1e-323,-0.16231121450947494,86.90006206348248,2364.0,0.7276511358006639,1.0544211266872214,108
4,0.14468949533563344,0.28214920392447984,5e-324,0.0,0.03944235143272089,-1e-323,-0.15432661125331792,84.14159026296791,2365.0,1.0312056158203031,0.8655080086562822,108
5,0.15810988908546045,0.32159155535720074,-5e-324,0.0,0.037275189266087874,1e-323,-0.07006413902079789,81.534682847097,2366.0,1.2264191018135056,0.5957248869704765,108
6,0.2063883804778777,0.3588667446232886,5e-324,0.0,0.03522710194377535,-1e-323,0.2330614708692975,79.07101210242782,2367.0,1.1438736995154606,0.2733677568689463,108
7,0.24794878820180902,0.3940938465670639,-5e-324,0.0,0.033291546891919564,1e-323,0.4940063259228338,76.74270788219098,2368.0,1.096362028246474,-0.029588031295477712,108
8,0.2917214300494562,0.4273853934589835,5e-324,0.0,0.03146234101873717,-1e-323,0.7688411099826515,74.54233246526387,2369.0,1.0177341591112326,-0.3225529895365577,108
9,0.3366978290626153,0.4588477344777207,-5e-324,0.0,0.029733640962762608,1e-323,1.051233910343962,72.46285679651959,2370.0,0.91635337895803,-0.5977399726808861,108
10,0.3845130527803976,0.4885813754404833,5e-324,0.0,0.028099924426347074,-1e-323,1.3514508068015127,70.49763803265135,2371.0,0.7807075968498552,-0.8494363400948048,108
11,0.4369373555830031,0.5166812998668304,-5e-324,1.0,-0.1230193571111501,-0.0,1.6806066752178717,27.88552941176471,2372.0,0.5982291394135585,-1.0687504808702055,108
12,0.3455290913854869,0.3936619427556803,-5e-324,1.0,-0.0937290339894477,-0.0,1.1066826557482214,27.88552941176471,2373.0,0.3610866569406859,-1.243114789577618,108
13,0.2898897335965086,0.29993290876623263,-5e-324,1.0,-0.07141259732529348,-0.0,0.7573404584829971,27.88552941176471,2374.0,0.07534264943528908,-1.3571574431003894,108
14,0.26050050587707985,0.22852031144093915,-5e-324,1.0,-0.05440959796212837,-0.0,0.5728146516544523,27.88552941176471,2375.0,-0.2399114361300877,-1.3960092291435653,108
15,0.24929406841620003,0.1741107134788108,-5e-324,1.0,-0.04145493178066924,-0.0,0.5024529213672886,27.88552941176471,2376.0,-0.5640161660719369,-1.3488027920541372,108
16,0.2500621834574717,0.13265578169814154,-5e-324,1.0,-0.031584709928128944,-0.0,0.5072756764624861,27.88552941176471,2377.0,-0.8807682052462871,-1.2096636829087362,108
17,0.2546062918144282,0.10107107177001262,-5e-324,1.0,-0.02406454089762205,-0.0,0.535806717457803,27.88552941176471,2378.0,-1.1518021008583317,-0.977365505444896,108
18,0.23879742051601666,0.07700653087239058,-5e-324,1.0,-0.01833488830295013,-0.0,0.4365477386497441,27.88552941176471,2379.0,-1.2137351061037216,-0.66279469197855,108
19,0.20676526731698425,0.058671642569440435,-5e-324,1.0,-0.013969438707009629,-0.0,0.2354278259410649,27.88552941176471,2380.0,-1.1109799305892256,-0.3265825200687354,108
0,0.1853619027396724,0.04470220386243081,-5e-324,0.0,0.05248888989766864,1e-323,0.1010427663818776,99.83544022001014,2381.0,-1.0552115444654282,-0.017477895334953586,109
1,0.22605347143038884,0.09719109376009943,5e-324,0.0,0.04960488495823629,-1e-323,0.3565324517678512,96.36623335595013,2382.0,-0.9667095099046468,0.27725787772923244,109
2,0.2598797403685199,0.14679597871833575,-5e-324,0.0,0.046879341828662865,1e-323,0.5689170583793954,93.08764225365164,2383.0,-0.8483402974507438,0.5476850688112455,109
3,0.2854742891244513,0.19367532054699865,5e-324,0.0,0.044303553816098976,-1e-323,0.7296172579453253,89.9891935196113,2384.0,-0.6886644304385044,0.7850969100141638,109
4,0.30153086355714376,0.2379788743630976,-5e-324,0.0,0.04186929261741222,1e-323,0.8304314875800995,87.06098922150726,2385.0,-0.4767591087325294,0.9780633520468544,109
5,0.30805275246503083,0.27984816698050985,5e-324,0.0,0.03956878203403792,-1e-323,0.871380396624702,84.29367526945289,2386.0,-0.21158728795589626,1.1126601245754633,109
6,0.3070686269962437,0.31941694901454776,-5e-324,0.0,0.037394673131068805,1e-323,0.8652013793370712,81.67841153454434,2387.0,0.09263557403078787,1.1751185609356287,109
7,0.3015283916948305,0.35681162214561657,5e-324,0.0,0.035340020761229864,-1e-323,0.8304159675265586,79.20684360924619,2388.0,0.4147279103584853,1.155687574188789,109
8,0.2939368319839747,0.3921516429068465,-5e-324,0.0,0.0333982613787447,1e-323,0.7827509286862671,76.87107611940397,2389.0,0.7367952807417238,1.0501588685424217,109
9,0.2870295513324121,0.4255499042855912,5e-324,0.0,0.03156319207222027,-1e-323,0.7393822649231776,74.66364750262998,2390.0,1.0391624377582824,0.8588104128068843,109
10,0.2933977241941297,0.4571130963578114,-5e-324,0.0,0.029828950749570805,1e-323,0.77936603879265,72.57750617249195,2391.0,1.2281723343111903,0.5869046467200096,109
11,0.33494671377174623,0.4869420471073822,5e-324,0.0,0.028189997411682294,-1e-323,1.0402392028619478,70.60598799236149,2392.0,1.1402500625329028,0.26403810054129423,109
12,0.3692527048821259,0.5151320445190645,-5e-324,0.0,0.02664109645499646,1e-323,1.2556358355713808,68.74279498696347,2393.0,1.0943686394368983,-0.03804051828784039,109
13,0.406440250423216,0.5417731409740609,5e-324,0.0,0.02517729994648017,-1e-323,1.489124851017897,66.9819752236203,2394.0,1.0152504917542755,-0.33055855016134034,109
14,0.4452386248644397,0.5669504409205411,-5e-324,0.0,0.023793931817552686,1e-323,1.732727759394761,65.31790379892234,2395.0,0.9130668871425462,-0.6051782540073811,109
15,0.4872672643607554,0.5907443727380939,5e-324,0.0,0.02248657292647836,-1e-323,1.996612495904416,63.74526487008692,2396.0,0.7762723809252695,-0.8561023721812682,109
16,0.5342751767398861,0.6132309456645723,-5e-324,0.0,0.021251046941507017,1e-323,2.2917605359242033,62.259034673605086,2397.0,0.5923163460216512,-1.0743415945369659,109
17,0.5873412878759254,0.6344819926060793,5e-324,0.0,0.020083406999665973,-1e-323,2.62494611895868,60.85446547692996,2398.0,0.35364369640025384,-1.2472266048633092,109
18,0.6456646853186176,0.6545653996057452,-5e-324,1.0,-0.15584890466803458,-0.0,2.9911405651972225,27.88552941176471,2399.0,0.06677205016599863,-1.3593447179800269,109
19,0.5319077981920539,0.4987164949377106,-5e-324,1.0,-0.11874202260421682,-0.0,2.2768965034025683,27.88552941176471,2400.0,-0.2489970236634902,-1.3959002103401288,109
20,0.4563689770730309,0.3799744723334938,-5e-324,1.0,-0.09047011246035566,-0.0,1.802611774081489,27.88552941176471,2401.0,-0.5731020610617938,-1.346164707977226,109
21,0.4080581179810847,0.28950435987313816,-5e-324,1.0,-0.06892960949360433,-0.0,1.4992829374877945,27.88552941176471,2402.0,-0.8893755296920219,-1.2043979790550028,109
22,0.3748806835849049,0.22057475037953386,-5e-324,1.0,-0.05251779770941282,-0.0,1.2909721608691571,27.88552941176471,2403.0,-1.1575838950140365,-0.9695252725304604,109
23,0.32943724686527603,0.16805695267012102,-5e-324,1.0,-0.04001356015955263,-0.0,1.005646976219684,27.88552941176471,2404.0,-1.210654870181208,-0.6531606355649572,109
24,0.27608550244206703,0.1280433925105684,-5e-324,1.0,-0.030486522026325805,-0.0,0.6706679907428139,27.88552941176471,2405.0,-1.1105934728544529,-0.31775668736455986,109
0,0.2379224228413324,0.0975568704842426,-5e-324,0.0,0.04958478733603063,1e-323,0.4310539007906602,96.34205766611204,2406.0,-1.0530048939016483,-0.008705131488941753,110
1,0.27561080213510325,0.14714165782027322,5e-324,0.0,0.04686034847141357,-1e-323,0.6676874953728613,93.06479489842005,2407.0,-0.9637595222417858,0.2854348206631372,110
2,0.306557035565361,0.1940020062916868,-5e-324,0.0,0.04428560404990732,1e-323,0.8619892560907092,89.96760151356828,2408.0,-0.844373813005808,0.5550425148936391,110
3,0.3293744752967361,0.2382876103415941,5e-324,0.0,0.04185232910211022,-1e-323,1.005252853092622,87.04058358942267,2409.0,-0.6833223177430008,0.7913468440447252,110
4,0.3427673490870856,0.2801399394437044,-5e-324,0.0,0.03955275058001625,1e-323,1.0893425360713735,84.27439082594435,2410.0,-0.4698230280823801,0.9828327748809526,110
5,0.346787409859604,0.3196926900237206,5e-324,0.0,0.0373795225261692,-1e-323,1.11458324551194,81.66018667584397,2411.0,-0.20326121407264386,1.1155308784240132,110
6,0.34350558342529364,0.3570722125498898,-5e-324,0.0,0.03532570260714892,1e-323,1.0939776795391387,79.18962011640845,2412.0,0.10177516222502757,1.1757374766379112,110
7,0.3358669797757777,0.3923979151570387,5e-324,0.0,0.033384729936426445,-1e-323,1.0460172664610303,76.85479897232655,2413.0,0.4240880373687999,1.1538567057001603,110
8,0.32634883888275945,0.4257826450934651,-5e-324,0.0,0.03155040411574367,1e-323,0.9862558244606046,74.6482647042931,2414.0,0.7459400315881894,1.0458314628714311,110
9,0.3177604266517326,0.4573330492092088,5e-324,0.0,0.02981686542806545,-1e-323,0.9323318591412064,72.56296858285488,2415.0,1.0470564332893941,0.8520475760153529,110
10,0.3232396265796651,0.4871499146372743,-5e-324,0.0,0.028178576118831088,1e-323,0.9667340488526512,70.59224917138579,2416.0,1.2296345690743369,0.5780356260292984,110
11,0.3637906934692892,0.5153284907561053,5e-324,0.0,0.0266303027057085,-1e-323,1.2213415671924222,68.72981104626118,2417.0,1.1368176840721391,0.25473502022447103,110
12,0.3963573609825944,0.5419587934618139,-5e-324,0.0,0.025167099260339897,1e-323,1.4258175287923551,66.9697046862533,2418.0,1.092283814547783,-0.04651647491775535,110
13,0.4321297468964628,0.5671258927221537,5e-324,0.0,0.023784291608672868,-1e-323,1.6504211977269716,65.30630746690518,2419.0,1.0127242747613725,-0.338564287196547,110
14,0.469642211285808,0.5909101843308266,-5e-324,0.0,0.02247746239940513,1e-323,1.8859502774174504,63.734305699169596,2420.0,0.909737232145676,-0.6126059401872019,110
15,0.5105086888819741,0.6133876467302318,5e-324,0.0,0.02124243699284441,-1e-323,2.14253816134092,62.24867765493598,2421.0,0.7717851301444689,-0.8627466834835484,110
16,0.5564703700953181,0.6346300837230763,-5e-324,0.0,0.0200752701251057,1e-323,2.431117241746014,60.84467752522068,2422.0,0.5863444383177663,-1.0798971809416118,110
17,0.6085640236835999,0.6547053538481821,5e-324,0.0,0.01897223330504495,-1e-323,2.7581970667347337,59.517820259775455,2423.0,0.34614651286258113,-1.2512865454482165,110
18,0.6659242901055672,0.6736775871532269,-5e-324,0.0,0.017929802903668853,1e-323,3.1183443132857747,58.26386723968437,2424.0,0.058164268924678734,-1.3614640373744231,110
19,0.7260122590808205,0.6916073900568958,5e-324,0.0,0.016944648897972762,-1e-323,3.495617954556627,57.0788127371807,2425.0,-0.2581010429401707,-1.3957106567827138,110
20,0.7861581839297346,0.7085520389548685,-5e-324,1.0,-0.16870286641782584,-0.0,3.8732554827063663,27.88552941176471,2426.0,-0.5821916352203006,-1.3434379663922795,110
21,0.6595472171114602,0.5398491725370427,-5e-324,1.0,-0.12853551727072446,-0.0,3.0783046582572013,27.88552941176471,2427.0,-0.8979598242641982,-1.1990396116393989,110
22,0.5663680718995618,0.4113136552663183,-5e-324,1.0,-0.09793182268245673,-0.0,2.4932618284841346,27.88552941176471,2428.0,-1.1631989244804468,-0.9615968071540072,110
23,0.4743235486415547,0.31338183258386154,-5e-324,1.0,-0.07461472204377656,-0.0,1.915342936552712,27.88552941176471,2429.0,-1.2073647116106014,-0.6434865735951292,110
24,0.38676220097738856,0.23876711054008495,-5e-324,1.0,-0.05684931203335356,-0.0,1.3655725077760623,27.88552941176471,2430.0,-1.110240738464393,-0.3089521723842544,110
25,0.3219901483139761,0.18191779850673145,-5e-324,1.0,-0.04331376154922177,-0.0,0.9588889640041448,27.88552941176471,2431.0,-1.050805324885557,5.515765401947759e-05,110
0,0.2666779429124,0.13860403695750967,-5e-324,0.0,0.04732944851881815,1e-323,0.6116008546794953,93.62908141614956,2432.0,-0.9607944932849988,0.2936008300616425,111
1,0.2979557137493587,0.18593348547632785,5e-324,0.0,0.04472892936943254,-1e-323,0.8079842355082683,90.50088327757635,2433.0,-0.8403768062492937,0.56238456846885,111
2,0.32103135656702264,0.2306624148457604,-5e-324,0.0,0.04227129588759559,1e-323,0.9528690092650764,87.54456415760609,2434.0,-0.6779365470462289,0.7975729534594859,111
3,0.3346301450657289,0.2729337107333559,5e-324,0.0,0.03994869721245297,-1e-323,1.038251566560232,84.75068015411773,2435.0,-0.4628389672346058,0.9875667363097159,111
4,0.33886213478698834,0.3128824079458089,-5e-324,0.0,0.037753713849131385,1e-323,1.0648229118592871,82.11030626071113,2436.0,-0.1948966754777154,1.118353733576793,111
5,0.3358480763647312,0.3506361217949403,5e-324,0.0,0.035679333967310975,-1e-323,1.0458985778310173,79.61500785595324,2437.0,0.11093807524537956,1.176298790952048,111
6,0.3285353019003243,0.3863154557622513,-5e-324,0.0,0.03371893100207411,1e-323,0.9999839447184298,77.25681375914907,2438.0,0.4334595188441632,1.1519624853891397,111
7,0.3193813973630799,0.4200343867643254,5e-324,0.0,0.03186624248547662,-1e-323,0.9425094293452394,75.02819076656495,2439.0,0.7550861920573555,1.0414379196732195,111
8,0.31128455222203943,0.451900629249802,-5e-324,0.0,0.030115350041219676,1e-323,0.8916718606728051,72.92201958676014,2440.0,1.0548842987829148,0.8452182910082049,111
9,0.31795030073090785,0.4820159792910217,5e-324,0.0,0.02846066047851529,-1e-323,0.933524019343241,70.93157209815341,2441.0,1.2308002892731722,0.5691174703250177,111
10,0.3593687084239115,0.5104766397695369,-5e-324,0.0,0.026896887924750718,1e-323,1.1935773004321002,69.05048985617343,2442.0,1.1335928833130189,0.2454595689787547,111
11,0.39206045294497627,0.5373735276942877,5e-324,0.0,0.025419036939874302,-1e-323,1.3988385816053428,67.27276378133519,2443.0,1.0901205907675278,-0.05501910358138118,111
12,0.4281389796448133,0.5627925646341619,-5e-324,0.0,0.02402238655856253,1e-323,1.6253644131797294,65.5927149633562,2444.0,1.0101544260266224,-0.34657683168844944,111
13,0.46599698501286996,0.5868149511927245,5e-324,0.0,0.02270247520919096,-1e-323,1.8630630370480201,64.00497651999146,2445.0,0.9063613366830796,-0.6200294471026754,111
14,0.5072441501915472,0.6095174264019155,-5e-324,0.0,0.021455086461433213,1e-323,2.122041139727256,62.50447645263574,2446.0,0.7672413819232428,-0.8693749573084153,111
15,0.5536174959802533,0.6309725128633488,5e-324,0.0,0.02027623555695886,-1e-323,2.4132049337776564,61.086421443925964,2447.0,0.5803077035491031,-1.0854218181508573,111
16,0.6061149125292609,0.6512487484203077,-5e-324,1.0,-0.15505922581435894,-0.0,2.7428198606345395,27.88552941176471,2448.0,0.3385884162869225,-1.2552977266568657,111
17,0.4895895935124102,0.4961895226059487,-5e-324,1.0,-0.11814036252522588,-0.0,2.011193677299231,27.88552941176471,2449.0,0.04951184616307997,-1.3635167470216274,111
18,0.41367110862228185,0.3780491600807229,-5e-324,1.0,-0.09001170478112447,-0.0,1.5345251574153107,27.88552941176471,2450.0,-0.26723142191717153,-1.3954398781892885,111
19,0.3668567952597276,0.2880374552995984,-5e-324,1.0,-0.06858034649990437,-0.0,1.2405926653192734,27.88552941176471,2451.0,-0.5912928729191986,-1.3406196463122542,111
20,0.34029719000185554,0.219457108799694,-5e-324,1.0,-0.05225169257135572,-0.0,1.0738331765690274,27.88552941176471,2452.0,-0.9065272408264182,-1.1935833477345923,111
21,0.3229857826184812,0.1672054162283383,-5e-324,1.0,-0.03981081338769959,-0.0,0.9651402416865296,27.88552941176471,2453.0,-1.1686449091533602,-0.9535730492001696,111
22,0.28787150264799066,0.1273946028406387,-5e-324,1.0,-0.030332048295390164,-0.0,0.7446686149865642,27.88552941176471,2454.0,-1.203877717984636,-0.6337660844196965,111
23,0.24501168803756776,0.09706255454524854,-5e-324,1.0,-0.023110132034582984,-0.0,0.4755651888260402,27.88552941176471,2455.0,-1.1098959751861908,-0.30015862022072903,111
0,0.2137319209180432,0.07395242251066557,-5e-324,0.0,0.05088173502688651,1e-323,0.2791692739608287,97.90217282747152,2456.0,-1.0486083901528702,0.008805971534397772,112
1,0.2525105532938278,0.12483415753755205,5e-324,0.0,0.048086035300134514,-1e-323,0.5226482280579683,94.53918944651804,2457.0,-0.9578124212773876,0.3017576492972054,112
2,0.2844053171593631,0.17292019283768656,-5e-324,0.0,0.04544394544847876,1e-323,0.7229055159350173,91.36098537221031,2458.0,-0.8363475192923968,0.5697124173471999,112
3,0.30800909826386164,0.21836413828616533,5e-324,0.0,0.04294702536889202,-1e-323,0.8711063054927708,88.35740789539206,2459.0,-0.6725053261642635,0.8037759459044056,112
4,0.3220700032068997,0.2613111636550573,-5e-324,0.0,0.040587298700271585,1e-323,0.9593903480039768,85.51886214806926,2460.0,-0.4558052479508048,0.9922654609891236,112
5,0.32675786319381256,0.3018984623553289,5e-324,0.0,0.0383572273431138,-1e-323,0.988823960708692,82.8362804527972,2461.0,-0.18649212932095774,1.1211284654443514,112
6,0.3242429067094131,0.3402556896984427,-5e-324,0.0,0.03624968737920644,1e-323,0.9730333322902496,80.30109335616645,2462.0,0.12012590389369555,1.176801863985164,112
7,0.3174742696663104,0.3765053770776491,5e-324,0.0,0.03425794631441488,-1e-323,0.9305351685606048,77.9052022538561,2463.0,0.4428440165891874,1.1500038424667172,112
8,0.3088908043254073,0.41076332339206395,-5e-324,0.0,0.032375641571864615,1e-323,0.8766422632234587,75.64095351980454,2464.0,0.76423495173786,1.0369767191038133,112
9,0.3014886869674418,0.4431389649639286,5e-324,0.0,0.03059676016681712,-1e-323,0.8301666739103315,73.5011140568547,2465.0,1.0626427456600664,0.8383207167230271,112
10,0.3095548613247481,0.4737357251307458,-5e-324,0.0,0.02891561949831068,1e-323,0.8808116702848938,71.47884819077024,2466.0,1.2316643946436436,0.5601491831157026,112
11,0.35194378075223304,0.5026513446290565,5e-324,0.0,0.02732684919620569,-1e-323,1.1469584922640206,69.5676958338113,2467.0,1.1305893764202808,0.23621204646187374,112
12,0.3849621833508042,0.5299781938252621,-5e-324,0.0,0.025825373965644938,1e-323,1.3542707577599675,67.76155184811385,2468.0,1.0878920515713268,-0.06355168605307593,112
13,0.4214984361461303,0.555803567790907,5e-324,0.0,0.02440639737412599,-1e-323,1.5836705089175065,66.05464654294923,2469.0,1.007540372428933,-0.3546029071959525,112
14,0.4598485510268429,0.580209965165033,-5e-324,0.0,0.023065386529393796,1e-323,1.8244589351357516,64.44152724356287,2470.0,0.902936340121456,-0.6274554177817957,112
15,0.5016158760391931,0.6032753516944268,5e-324,0.0,0.02179805759920732,-1e-323,2.0867029593936217,62.917040872714246,2471.0,0.762636726595902,-0.8759931641263266,112
16,0.5485325002249553,0.6250734092936341,-5e-324,0.0,0.020600362126723403,1e-323,2.3812778292812764,61.476317489274855,2472.0,0.5742003681071177,-1.0909203891897512,112
17,0.601556460490761,0.6456737714203575,5e-324,0.0,0.019468474097782552,-1e-323,2.7141987601305155,60.11475473129919,2473.0,0.33096257261512785,-1.2592635560555825,112
18,0.6597026576983874,0.66514224551814,-5e-324,0.0,0.018398777718783517,1e-323,3.0792806212865966,58.82800311387164,2474.0,0.040807110425750866,-1.3655044483298986,112
19,0.7203846586565066,0.6835410232369236,5e-324,1.0,-0.16274786267545802,0.0,3.4602840043515086,27.88552941176471,2475.0,-0.2763963647380574,-1.3950873824320649,112
20,0.6008283600196817,0.5207931605614655,5e-324,1.0,-0.12399837156225367,0.0,2.709627244058001,27.88552941176471,2476.0,-0.6004140994614866,-1.33770694674682,112
21,0.5187755105397185,0.39679478899921183,5e-324,1.0,-0.0944749497617171,0.0,2.1944429596182324,27.88552941176471,2477.0,-0.9150841825994496,-1.188023975493718,112
22,0.4588032683606902,0.3023198392374947,5e-324,1.0,-0.0719809141041654,0.0,1.8178959308548253,27.88552941176471,2478.0,-1.1739191982235218,-0.9454468861462249,112
23,0.39032661361320176,0.2303389251333293,5e-324,1.0,-0.05484260122222127,0.0,1.3879523444894468,27.88552941176471,2479.0,-1.2002077155279254,-0.6239928034610154,112
24,0.32339721299369323,0.17549632391110806,5e-324,1.0,-0.0417848390264543,0.0,0.9677234848620412,27.88552941176471,2480.0,-1.1095340516322971,-0.29136552403462024,112
25,0.27319786426414505,0.13371148488465376,5e-324,1.0,-0.03183606782967947,0.0,0.6525374100519272,27.88552941176471,2481.0,-1.0464094477081118,0.01755064415687063,112
26,0.2291517204942824,0.1018754170549743,5e-324,1.0,-0.024256051679755784,0.0,0.3759853926116423,27.88552941176471,2482.0,-0.954810978539446,0.30990730268399913,112
27,0.18856280193226188,0.07761936537521852,5e-324,1.0,-0.01848080127981393,0.0,0.12114021541075905,27.88552941176471,2483.0,-0.8322838451391101,0.5770274390807566,112
0,0.14805319344449971,0.059138564095404585,5e-324,0.0,0.051695683291461285,-1e-323,-0.13320699853699347,98.88128172837669,2484.0,-0.6670264767373978,0.8099566218183268,113
1,0.1706485929554038,0.11083424738686587,-5e-324,0.0,0.04885526113258979,1e-323,0.008662477080650266,95.46450115506573,2485.0,-0.4487197717069612,0.9969291603211186,113
2,0.18342298671639526,0.15968950851945565,5e-324,0.0,0.04617090612530464,-1e-323,0.08886891659638296,92.23545577809055,2486.0,-0.17804559787651586,1.1238547220061783,113
3,0.1886193060021254,0.2058604146447603,-5e-324,0.0,0.0436340431513868,1e-323,0.12149498686580353,89.18383047677338,2487.0,0.12934064998225725,1.177245811290444,113
4,0.18921039264073164,0.2494944577961471,5e-324,0.0,0.04123656825295896,-1e-323,0.12520623576065934,86.29987689530876,2488.0,0.4522435495530043,1.1479793514700367,113
5,0.18763844093907106,0.2907310260491061,-5e-324,0.0,0.03897082274455462,1e-323,0.1153364406502324,83.57438230183674,2489.0,0.7733877352590774,1.032445890945595,113
6,0.18702707960509524,0.32970184879366066,5e-324,0.0,0.03682956874760106,-1e-323,0.11149789325822068,80.99864015855545,2490.0,1.0703283510019912,0.8313524979762803,113
7,0.2022761945774873,0.3665314175412617,-5e-324,0.0,0.03480596606916145,1e-323,0.2072423364455349,78.56442230886107,2491.0,1.2322222277852546,0.5511292853745908,113
8,0.2509992348851472,0.4013373836104232,5e-324,0.0,0.03289355035107565,-1e-323,0.5131591305083831,76.26395269266638,2492.0,1.1278180699570588,0.2269921525374723,113
9,0.28951899375193074,0.4342309339614988,-5e-324,0.0,0.03108621241969787,1e-323,0.7550126984752374,74.08988250593295,2493.0,1.085610954310338,-0.07211737451164996,113
10,0.331366367244015,0.4653171463811967,5e-324,0.0,0.02937817877026392,-1e-323,1.0177593222042256,72.03526672506395,2494.0,1.0048820640448737,-0.362649022061807,113
11,0.3747973461197425,0.4946953251514606,-5e-324,0.0,0.02776399312354612,1e-323,1.2904489108829742,70.09354192116581,2495.0,0.8994597076648012,-0.6348904152885179,113
12,0.4214223196033314,0.5224593182750068,5e-324,0.0,0.026238498995878747,-1e-323,1.5831925968537042,68.25850529330603,2496.0,0.7579669817830109,-0.8826072794425838,113
13,0.47298117225401,0.5486978172708855,-5e-324,0.0,0.024796823226874425,1e-323,1.9069145733325548,66.52429485379018,2497.0,0.5680168418370257,-1.0963978419273859,113
14,0.5304037736981692,0.5734946404977599,5e-324,0.0,0.023434360412211,-1e-323,2.2674532020721108,64.88537070215982,2498.0,0.32326231657607474,-1.2631875543327975,113
15,0.5926577303587293,0.5969290009099709,-5e-324,0.0,0.02214675819175984,1e-323,2.658326405367104,63.336497328091575,2499.0,0.03204253976925514,-1.3674289000413993,113
16,0.6571467681275117,0.6190757591017307,5e-324,0.0,0.02092990334605875,-1e-323,3.06323298676782,61.87272688666443,2500.0,-0.2856039686855285,-1.3946528739430353,113
17,0.7212604898633797,0.6400056624477894,-5e-324,0.0,0.019779908656714862,1e-323,3.4657830756995804,60.48938339256846,2501.0,-0.6095635965160561,-1.3346972916401696,113
18,0.7829063724722941,0.6597855711045043,5e-324,0.0,0.0186931004887635,-1e-323,3.852838371424403,59.18204778276347,2502.0,-0.9236369194882948,-1.182356520197821,113
19,0.835641832258396,0.6784786715932678,-5e-324,0.0,0.017666007055314955,1e-323,4.183947897622388,57.946543799870845,2503.0,-1.1790184596033622,-0.9372114839779732,113
20,0.8556207310081101,0.6961446786485828,5e-324,1.0,-0.1657487330115673,0.0,4.309389179936166,27.88552941176471,2504.0,-1.1963694850677211,-0.6141608492649915,113
21,0.6782430791427827,0.5303959456370154,5e-324,1.0,-0.12628474896119415,0.0,3.1956901526505868,27.88552941176471,2505.0,-1.1091307839892524,-0.282562592810202,113
22,0.5433035606209793,0.4041111966758213,5e-324,1.0,-0.09621695158948124,0.0,2.3484469461940174,27.88552941176471,2506.0,-1.044203780533819,0.026292567964507463,113
23,0.4347675352226501,0.3078942450863401,5e-324,1.0,-0.07330815359198573,0.0,1.6669830490209014,27.88552941176471,2507.0,-0.9517876229280574,0.31805185246691503,113
24,0.34498294596793183,0.23458609149435436,5e-324,1.0,-0.0558538313081796,0.0,1.1032535787822606,27.88552941176471,2508.0,-0.8281834544154352,0.5843309891190346,113
25,0.2669098896221476,0.17873226018617472,5e-324,1.0,-0.04255530004432731,0.0,0.6130571758243035,27.88552941176471,2509.0,-0.6614975951685884,0.8161156980899407,113
0,0.1950396041247999,0.1361769601418474,5e-324,0.0,0.04746280438781058,-1e-323,0.1618060390130882,93.78949691674237,2510.0,-0.4415802249283757,1.001557900818706,114
1,0.2062414344673988,0.18363976452965802,-5e-324,0.0,0.044854957992875935,1e-323,0.2321388426395692,90.65248473967509,2511.0,-0.1695549132613713,1.1265319484353986,114
2,0.21002141405427294,0.22849472252253394,5e-324,0.0,0.04239039986139923,-1e-323,0.2558721570948612,87.68783586904006,2512.0,0.13858445962686428,1.1776294947162036,114
3,0.2093458146037069,0.2708851223839332,-5e-324,0.0,0.0400612570118718,1e-323,0.25163027857737275,84.88607979349486,2513.0,0.46166022340754903,1.1458872946033292,114
4,0.20663300606085447,0.310946379395805,5e-324,0.0,0.037860089044186536,-1e-323,0.2345973987099557,82.23826635946315,2514.0,0.7825459364962526,1.0278431490684663,114
5,0.2051174243032132,0.3488064684399915,-5e-324,0.0,0.035779864371429035,1e-323,0.22508153292017494,79.73593718004855,2515.0,1.0779373153546759,0.8243109706959529,114
6,0.2202981310674986,0.3845863328114206,5e-324,0.0,0.033813937757614265,-1e-323,0.32039646227626184,77.37109861488753,2516.0,1.2324696304870366,0.5420560852292662,114
7,0.2683995288009033,0.4184002705690349,-5e-324,0.0,0.031956029089613466,1e-323,0.6224101562417372,75.13619623462543,2517.0,1.1252868849822315,0.21779924405800588,114
8,0.30595381886158224,0.4503562996586483,5e-324,0.0,0.03020020331545888,-1e-323,0.8582018462948524,73.02409068844369,2518.0,1.0832894283350794,-0.08071888663443523,114
9,0.3469659100385414,0.4805565029741072,-5e-324,0.0,0.02854085148493916,1e-323,1.115703992537071,71.02803489754665,2519.0,1.0021799920147472,-0.3707210832124121,114
10,0.3896699704300014,0.5090973544590464,5e-324,1.0,-0.12121365582358246,0.0,1.3838294864703369,27.88552941176471,2520.0,0.8959293625584765,-0.6423405372190272,114
11,0.2874783516729185,0.3878836986354639,5e-324,1.0,-0.09235326157987236,0.0,0.742200142470947,27.88552941176471,2521.0,0.753228409321421,-0.8892229282989139,114
